Distance_(pixels),Gray_Value
1016,7782.000
1017,7874.300
1018,8003.900
1019,8100.500
1020,8185.000
1021,8249.500
1022,8280.800
1023,8268.700
1024,8253.700
1025,8216.400
1026,8174.000
1027,8097.500
1028,8038.200
1029,7984.700
1030,7949.500
1031,7948.600
1032,7966.100
1033,8020.700
1034,8074.000
1035,8089.500
1036,8016.700
1037,7866.700
1038,7666.300
1039,7546.000
1040,7574.700
1041,7685.700
1042,7861.800
1043,8059.600
1044,8198.300
1045,8218.100
1046,8243.300
1047,8275.800
1048,8303.700
1049,8308.000
1050,8339.400
1051,8343.600
1052,8350.200
1053,8366.300
1054,8343.100
1055,8352.500
1056,8339.800
1057,8271.100
1058,8224.800
1059,8150.000
1060,8096.900
1061,8074.500
1062,8090.500
1063,8117.500
1064,8155.500
1065,8181.300
1066,8181.500
1067,8174.600
1068,8139.100
1069,8138.200
1070,8135.300
1071,8128.800
1072,8119.200
1073,8091.700
1074,8053.100
1075,8011.100
1076,7961.700
1077,7920.000
1078,7843.100
1079,7749.100
1080,7731.600
1081,7740.200
1082,7777.700
1083,7841.700
1084,7906.300
1085,7929.000
1086,7964.100
1087,7983.600
1088,7981.700
1089,7983.600
1090,8005.300
1091,8025.700
1092,8015.900
1093,7999.500
1094,7968.400
1095,7968.400
1096,7942.300
1097,7940.200
1098,7938.300
1099,7984.800
1100,8072.100
1101,8107.200
1102,8116.000
1103,8138.500
1104,8184.900
1105,8192.300
1106,8173.900
1107,8185.400
1108,8224.700
1109,8239.800
1110,8221.400
1111,8196.100
1112,8183.500
1113,8183.400
1114,8163.700
1115,8122.900
1116,8057.000
1117,7983.400
1118,7917.600
1119,7922.700
1120,7965.500
1121,8010.400
1122,8052.900
1123,8053.900
1124,8032.500
1125,7973.600
1126,7844.200
1127,7554.900
1128,7093.800
1129,6537.800
1130,6042.300
1131,5869.500
1132,6038.200
1133,6451.300
1134,6954.400
1135,7399.800
1136,7691.000
1137,7824.900
1138,7822.200
1139,7776.400
1140,7728.100
1141,7764.100
1142,7772.800
1143,7800.700
1144,7807.200
1145,7703.400
1146,7470.400
1147,7093.500
1148,6615.500
1149,6260.300
1150,6092.200
1151,6103.300
1152,6285.500
1153,6600.400
1154,6889.800
1155,7123.900
1156,7314.500
1157,7426.500
1158,7512.200
1159,7531.800
1160,7492.900
1161,7327.900
1162,7075.500
1163,6828.500
1164,6714.200
1165,6766.500
1166,6971.200
1167,7255.800
1168,7541.300
1169,7740.900
1170,7869.000
1171,7933.200
1172,7962.900
1173,7987.300
1174,7968.300
1175,7939.400
1176,7905.200
1177,7854.900
1178,7772.800
1179,7715.500
1180,7725.800
1181,7723.500
1182,7744.800
1183,7795.000
1184,7836.500
1185,7901.400
1186,7942.400
1187,8014.400
1188,8070.400
1189,8117.600
1190,8176.600
1191,8193.600
1192,8213.800
1193,8241.800
1194,8220.600
1195,8231.600
1196,8237.200
1197,8205.100
1198,8203.700
1199,8176.900
1200,8166.700
1201,8158.500
1202,8102.000
1203,8056.400
1204,8002.600
1205,7987.000
1206,8010.200
1207,7992.900
1208,7973.300
1209,7962.600
1210,7947.800
1211,7955.000
1212,7946.400
1213,7951.700
1214,7950.800
1215,7948.200
1216,7910.100
1217,7914.900
1218,7902.700
1219,7859.800
1220,7841.300
1221,7733.000
