Distance_(pixels),Gray_Value
843,9622.000
844,9583.000
845,9624.714
846,9690.286
847,9728.571
848,9785.857
849,9844.857
850,9880.857
851,9901.143
852,9912.143
853,9918.714
854,9912.571
855,9912.571
856,9912.714
857,9876.429
858,9834.857
859,9815.143
860,9752.571
861,9755.429
862,9792.714
863,9834.714
864,9918.000
865,10031.000
866,10146.286
867,10167.429
868,10156.000
869,10123.286
870,10054.286
871,10013.000
872,9905.000
873,9727.857
874,9564.429
875,9507.000
876,9565.571
877,9616.571
878,9689.286
879,9776.286
880,9819.714
881,9842.000
882,9900.857
883,10005.286
884,10065.571
885,10106.571
886,10122.143
887,10092.286
888,10090.714
889,10080.857
890,10064.714
891,10032.571
892,10024.286
893,9958.714
894,9810.571
895,9616.571
896,9450.571
897,9417.857
898,9515.143
899,9663.286
900,9811.286
901,9904.714
902,9953.429
903,9992.714
904,9990.286
905,10003.000
906,10029.714
907,10025.429
908,10012.286
909,9975.000
910,9925.714
911,9891.857
912,9890.857
913,9883.571
914,9849.143
915,9888.286
916,10003.143
917,10075.143
918,10149.571
919,10194.571
920,10215.429
921,10185.000
922,10154.000
923,10148.286
924,10114.143
925,10082.286
926,10101.143
927,10082.143
928,10106.714
929,10172.714
930,10208.714
931,10248.000
932,10285.000
933,10291.000
934,10278.857
935,10253.429
936,10251.143
937,10278.429
938,10293.286
939,10287.857
940,10275.429
941,10283.286
942,10295.286
943,10289.857
944,10287.571
945,10253.143
946,10194.571
947,10155.000
948,10153.286
949,10162.286
950,10239.714
951,10322.857
952,10360.857
953,10394.143
954,10442.143
955,10459.857
956,10450.286
957,10425.143
958,10401.143
959,10351.286
960,10259.143
961,10198.286
962,10171.571
963,10168.857
964,10188.571
965,10251.571
966,10262.571
967,10277.857
968,10327.286
969,10340.714
970,10323.143
971,10304.429
972,10300.571
973,10277.143
974,10247.286
975,10236.714
976,10202.429
977,10155.000
978,10109.571
979,10100.286
980,10104.429
981,10094.286
982,10117.857
983,10130.714
984,10133.143
985,10144.429
986,10093.714
987,10060.286
988,9976.286
989,9783.286
990,9503.143
991,9216.429
992,9035.429
993,8991.857
994,9058.714
995,9152.286
996,9282.429
997,9426.143
998,9522.000
999,9589.857
1000,9604.857
1001,9589.857
1002,9555.143
1003,9542.857
1004,9566.286
1005,9619.000
1006,9723.000
1007,9842.571
1008,9944.857
1009,9999.857
1010,10013.571
1011,9943.286
1012,9812.857
1013,9671.714
1014,9584.571
1015,9602.571
1016,9656.143
1017,9804.286
1018,9966.286
1019,10123.857
1020,10239.429
1021,10299.000
1022,10321.857
1023,10344.000
1024,10318.429
1025,10244.571
1026,10187.571
1027,10107.429
1028,10037.286
1029,9971.429
1030,9934.571
1031,9946.571
1032,9948.857
1033,9996.857
1034,10064.286
1035,10076.143
1036,9998.857
1037,9771.000
1038,9532.286
1039,9366.000
1040,9376.571
1041,9530.571
1042,9714.714
1043,9893.571
1044,10067.286
1045,10138.857
1046,10145.000
1047,10142.286
1048,10175.429
1049,10182.571
1050,10173.429
1051,10202.286
1052,10206.571
1053,10183.286
1054,10183.286
1055,10195.286
1056,10163.571
1057,10118.714
1058,10046.571
1059,10003.000
1060,9964.000
1061,9910.143
1062,9915.000
1063,9958.714
1064,10010.714
1065,10093.286
1066,10131.429
1067,10149.000
1068,10132.000
1069,10126.143
1070,10120.143
1071,10116.571
1072,10094.714
1073,10089.000
1074,10072.286
1075,10021.571
1076,9930.429
1077,9849.429
1078,9771.571
1079,9722.000
1080,9723.286
1081,9730.571
1082,9786.857
1083,9854.000
1084,9958.857
1085,10032.714
1086,10053.857
1087,10083.857
1088,10130.000
1089,10123.286
1090,10157.714
1091,10170.143
1092,10156.714
1093,10160.714
1094,10135.429
1095,10090.857
1096,10091.429
1097,10148.571
1098,10150.571
1099,10176.000
1100,10258.571
1101,10303.714
1102,10330.286
1103,10347.857
1104,10377.714
1105,10372.429
1106,10369.429
1107,10378.143
1108,10394.571
1109,10355.429
1110,10343.857
1111,10304.857
1112,10224.000
1113,10203.429
1114,10204.143
1115,10160.286
1116,10057.143
1117,9951.429
1118,9894.286
1119,9917.714
1120,9961.571
1121,9972.286
1122,10041.143
1123,10072.857
1124,10049.000
1125,9957.429
1126,9789.714
1127,9446.571
1128,8926.429
1129,8245.429
1130,7721.429
1131,7500.429
1132,7637.143
1133,8024.286
1134,8580.714
1135,9146.143
1136,9577.143
1137,9823.857
1138,9869.857
1139,9794.143
1140,9784.857
1141,9855.143
1142,9889.000
1143,9943.857
1144,9928.143
1145,9783.429
1146,9498.000
1147,9043.000
1148,8481.429
1149,8009.429
1150,7802.286
1151,7816.857
1152,7998.286
1153,8329.714
1154,8718.143
1155,9030.143
1156,9248.286
1157,9417.857
1158,9523.286
1159,9538.000
1160,9493.143
1161,9314.000
1162,8977.429
1163,8661.429
1164,8532.000
1165,8623.857
1166,8869.286
1167,9192.429
1168,9536.571
1169,9809.857
1170,9962.714
1171,10030.571
1172,10054.857
1173,10076.571
1174,10090.000
1175,10025.000
1176,9950.571
1177,9849.571
1178,9732.143
1179,9685.143
1180,9655.571
1181,9658.857
1182,9662.857
1183,9702.429
1184,9766.286
1185,9793.857
1186,9824.714
1187,9888.857
1188,9945.143
1189,9979.000
1190,10006.714
1191,10019.714
1192,10037.857
1193,10018.571
1194,9988.000
1195,9951.143
1196,9932.714
1197,9922.000
1198,9932.857
1199,9914.714
1200,9904.286
1201,9883.286
1202,9849.429
1203,9802.857
1204,9764.571
1205,9762.571
1206,9774.429
1207,9795.714
1208,9836.857
1209,9850.143
1210,9837.143
1211,9854.000
1212,9880.286
1213,9898.000
1214,9936.429
1215,9962.714
1216,9953.571
1217,9982.857
1218,9997.714
1219,9950.000
1220,9853.286
1221,9774.286
1222,9646.000
1223,9417.571
1224,8996.286
1225,8398.857
1226,7666.143
1227,6975.286
1228,6568.714
1229,6646.143
1230,7162.000
1231,7903.429
1232,8646.714
1233,9305.857
1234,9671.714
1235,9857.857
1236,9940.143
1237,9953.143
1238,9981.286
1239,9978.286
1240,9976.857
1241,9924.429
1242,9844.429
1243,9755.429
1244,9571.286
1245,9301.857
1246,9004.429
1247,8748.857
1248,8614.571
1249,8639.429
1250,8770.714
1251,8921.714
1252,9103.714
1253,9248.714
1254,9326.857
1255,9363.000
1256,9435.571
1257,9453.857
1258,9464.571
1259,9411.571
1260,9295.143
1261,9150.571
1262,9015.429
1263,8907.857
1264,8939.286
1265,9023.714
1266,9159.143
1267,9298.143
1268,9383.429
1269,9399.286
1270,9361.143
1271,9315.857
1272,9316.714
1273,9361.143
