Distance_(pixels),Gray_Value
713,10198.500
714,10185.500
715,10159.750
716,10137.625
717,10097.250
718,10135.625
719,10196.750
720,10231.875
721,10283.750
722,10324.125
723,10331.500
724,10281.625
725,10260.750
726,10201.125
727,10121.125
728,10085.875
729,10081.375
730,10129.125
731,10224.250
732,10314.750
733,10320.125
734,10275.375
735,10259.250
736,10262.000
737,10300.125
738,10324.625
739,10297.375
740,10284.875
741,10288.875
742,10271.125
743,10223.375
744,10132.875
745,9962.125
746,9670.125
747,9233.500
748,8616.125
749,7862.125
750,7157.750
751,6690.750
752,6622.375
753,6967.250
754,7596.000
755,8358.000
756,9120.500
757,9728.000
758,10096.125
759,10309.250
760,10430.375
761,10393.500
762,10297.875
763,10132.125
764,10001.000
765,10029.375
766,10106.625
767,10219.875
768,10399.750
769,10557.250
770,10609.000
771,10559.750
772,10517.250
773,10450.250
774,10307.625
775,10051.500
776,9629.500
777,9031.000
778,8343.750
779,7761.250
780,7449.125
781,7432.250
782,7748.500
783,8234.250
784,8643.500
785,8949.250
786,9177.750
787,9371.750
788,9526.125
789,9688.375
790,9905.000
791,10094.500
792,10187.625
793,10199.125
794,10181.750
795,10173.875
796,10177.875
797,10205.875
798,10211.625
799,10238.000
800,10277.875
801,10304.875
802,10343.375
803,10379.500
804,10396.375
805,10376.000
806,10329.500
807,10312.375
808,10300.500
809,10278.625
810,10338.875
811,10414.500
812,10463.125
813,10475.750
814,10433.250
815,10371.375
816,10350.750
817,10369.875
818,10400.875
819,10482.125
820,10576.625
821,10646.875
822,10673.125
823,10711.750
824,10709.625
825,10654.250
826,10599.375
827,10544.750
828,10499.500
829,10446.250
830,10411.125
831,10430.375
832,10421.250
833,10395.750
834,10374.750
835,10384.125
836,10419.000
837,10436.125
838,10441.750
839,10475.500
840,10450.750
841,10395.750
842,10383.000
843,10350.000
844,10317.125
845,10312.875
846,10315.250
847,10348.500
848,10401.000
849,10415.625
850,10408.125
851,10425.125
852,10458.375
853,10452.250
854,10402.875
855,10382.625
856,10348.375
857,10284.625
858,10234.250
859,10190.500
860,10138.000
861,10056.750
862,10049.625
863,10056.750
864,10105.000
865,10195.125
866,10274.750
867,10305.375
868,10298.750
869,10281.625
870,10227.875
871,10145.625
872,10002.750
873,9844.875
874,9737.500
875,9737.375
876,9795.250
877,9851.500
878,9931.250
879,10006.375
880,10014.000
881,10032.000
882,10111.375
883,10208.125
884,10284.375
885,10351.875
886,10361.500
887,10355.125
888,10361.375
