Distance_(pixels),Gray_Value
635,6629.250
636,6609.500
637,6596.750
638,6582.000
639,6522.000
640,6325.500
641,5900.750
642,5279.000
643,4644.500
644,4347.250
645,4587.750
646,5153.500
647,5660.250
648,5996.000
649,6183.000
650,6234.500
651,6258.500
652,6322.500
653,6371.500
654,6419.750
655,6451.750
656,6457.750
657,6471.500
658,6444.000
659,6409.250
660,6379.750
661,6280.000
662,6010.000
663,5701.000
664,5693.250
665,5940.500
666,6123.500
667,6208.250
668,6245.000
669,6243.250
670,6254.750
671,6275.250
672,6333.500
673,6399.250
674,6413.750
675,6429.750
676,6453.500
677,6460.500
678,6476.750
679,6510.750
680,6527.250
681,6530.750
682,6479.250
683,6420.250
684,6224.000
685,5849.000
686,5745.500
687,6022.500
688,6315.750
689,6441.250
690,6489.000
691,6456.750
692,6348.750
693,6229.250
694,6080.500
695,5958.250
696,5957.000
697,6060.500
698,6245.000
699,6457.000
700,6596.000
701,6646.750
702,6661.000
703,6695.000
704,6756.500
705,6785.750
706,6795.250
707,6844.500
708,6925.000
709,6990.750
710,7049.250
711,7113.250
712,7121.500
713,7132.000
714,7147.500
715,7111.250
716,7114.250
717,7152.500
718,7194.250
719,7238.250
720,7300.000
721,7344.750
722,7359.500
723,7360.250
724,7300.750
725,7225.000
726,7159.250
727,7102.250
728,7117.000
729,7200.750
730,7258.000
731,7281.500
732,7282.500
733,7249.500
734,7193.000
735,7162.500
736,7151.000
737,7137.750
738,7121.500
739,7094.000
740,7082.250
741,7061.500
742,7018.000
743,6957.000
744,6862.250
745,6703.250
746,6424.500
747,6007.250
748,5456.750
749,4826.750
750,4318.750
751,4177.500
752,4495.250
753,5107.000
754,5741.750
755,6223.500
756,6548.750
757,6767.250
758,6892.750
759,6962.750
760,6966.500
761,6970.250
762,6973.000
763,6937.250
764,6749.000
765,6435.000
766,6451.750
767,6765.750
768,7009.750
769,7101.500
770,7158.000
771,7199.750
772,7189.250
773,7162.500
774,7077.500
775,6882.500
776,6504.000
777,5925.250
778,5290.250
779,4849.500
780,4871.750
781,5327.750
782,5930.000
783,6422.750
784,6694.000
785,6768.750
786,6595.500
787,6307.250
788,6336.000
789,6630.500
790,6831.750
791,6907.750
792,6910.250
793,6879.750
794,6863.750
795,6813.000
796,6784.250
797,6789.750
798,6805.750
799,6821.750
800,6783.000
801,6777.750
802,6790.000
803,6757.250
804,6708.750
805,6657.500
806,6593.500
807,6560.500
808,6575.500
809,6611.000
810,6647.250
811,6649.000
812,6638.000
813,6595.500
814,6513.250
815,6412.500
816,6385.250
817,6462.000
818,6529.500
819,6557.750
820,6582.750
821,6613.750
822,6626.500
823,6604.000
824,6563.500
825,6514.750
826,6468.750
827,6470.000
828,6521.750
829,6563.750
830,6573.500
831,6563.500
832,6583.500
833,6609.000
834,6643.000
835,6693.000
836,6735.250
837,6783.750
838,6813.000
839,6825.750
840,6825.750
841,6854.000
842,6878.000
843,6882.750
844,6910.250
845,6917.500
846,6936.750
847,7001.250
848,7044.000
849,7049.250
850,7084.500
851,7104.750
852,7093.250
853,7086.250
854,7080.750
855,7074.500
856,7051.500
857,6988.500
858,6933.250
859,6870.000
860,6821.000
861,6777.250
862,6729.000
863,6777.500
864,6842.000
865,6890.750
866,6951.500
867,6971.000
868,6938.000
869,6887.000
870,6841.250
871,6816.250
872,6805.750
873,6730.000
874,6515.500
875,6284.750
876,6292.250
877,6460.000
878,6547.500
879,6590.000
880,6601.250
881,6630.500
882,6706.250
883,6743.500
884,6767.750
885,6793.250
886,6827.750
887,6851.500
888,6846.000
889,6859.000
890,6874.500
891,6894.000
892,6892.750
893,6912.000
894,6920.500
895,6790.000
896,6562.250
897,6392.500
898,6508.500
899,6758.250
900,6888.500
901,6964.500
902,7029.000
903,7050.500
904,7056.750
905,7061.000
906,7097.500
907,7105.000
908,7086.250
909,7073.750
910,7011.500
911,6969.250
912,6941.750
913,6955.500
914,7008.250
915,7037.500
916,7087.250
917,7128.000
918,7136.250
919,7161.250
920,7176.750
921,7177.500
922,7172.000
923,7105.500
924,7062.000
925,7052.750
926,7059.750
927,7080.750
928,7095.500
929,7110.000
930,7144.500
931,7200.000
932,7183.500
933,7124.500
934,7110.000
935,7140.500
936,7170.500
937,7159.500
938,7126.750
939,7112.750
940,7123.000
941,7116.500
942,7093.750
943,7091.750
944,7057.250
945,7028.500
946,6993.500
947,6964.500
948,6966.250
949,7022.500
950,7054.000
951,7073.250
952,7129.250
953,7154.750
954,7160.000
955,7165.250
956,7180.750
957,7182.750
958,7136.250
959,7074.750
960,6991.250
961,6949.250
962,6953.000
963,6957.000
964,7003.250
965,7060.750
966,7116.500
967,7173.250
968,7169.250
969,7176.000
970,7184.750
971,7203.500
972,7227.000
973,7225.250
974,7258.000
975,7288.500
976,7288.750
977,7297.500
978,7268.250
979,7235.000
980,7265.750
981,7326.250
982,7358.000
983,7375.750
984,7385.750
985,7377.500
986,7355.250
987,7362.500
988,7347.500
989,7255.000
990,7078.750
991,6831.000
992,6548.500
993,6388.250
994,6540.250
995,6816.750
996,6984.500
997,7064.500
998,7139.000
