Distance_(pixels),Gray_Value
1092,8944.625
1093,8937.375
1094,8905.750
1095,8908.750
1096,8889.500
1097,8869.625
1098,8880.125
1099,8863.500
1100,8883.625
1101,8908.750
1102,8944.625
1103,8985.125
1104,8995.375
1105,8973.875
1106,8952.125
1107,8925.500
1108,8912.125
1109,8916.125
1110,8913.375
1111,8857.250
1112,8814.250
1113,8784.125
1114,8750.375
1115,8698.750
1116,8587.375
1117,8500.125
1118,8477.875
1119,8511.250
1120,8536.250
1121,8554.625
1122,8592.375
1123,8594.250
1124,8562.125
1125,8520.125
1126,8416.125
1127,8210.375
1128,7845.125
1129,7331.875
1130,6798.875
1131,6384.750
1132,6267.625
1133,6489.750
1134,6908.625
1135,7395.125
1136,7806.625
1137,8086.125
1138,8203.500
1139,8217.000
1140,8259.000
1141,8318.250
1142,8341.000
1143,8400.375
1144,8442.500
1145,8351.750
1146,8179.125
1147,7870.875
1148,7481.375
1149,7051.000
1150,6710.625
1151,6567.250
1152,6593.000
1153,6812.000
1154,7136.250
1155,7486.625
1156,7795.250
1157,8021.375
1158,8186.875
1159,8270.625
1160,8281.750
1161,8197.625
1162,7976.500
1163,7698.125
1164,7466.000
1165,7380.250
1166,7485.500
1167,7753.000
1168,8082.000
1169,8373.500
1170,8569.625
1171,8717.000
1172,8825.625
1173,8844.000
1174,8815.250
1175,8794.000
1176,8750.500
1177,8704.500
1178,8644.250
1179,8626.375
1180,8618.375
1181,8608.250
1182,8624.125
1183,8659.125
1184,8642.750
1185,8628.500
1186,8668.750
1187,8717.375
1188,8779.125
1189,8827.875
1190,8893.250
1191,8913.875
1192,8925.500
1193,8980.250
1194,8974.500
1195,8962.500
1196,8960.750
1197,8943.250
1198,8937.750
1199,8919.875
1200,8876.500
1201,8826.500
1202,8785.500
1203,8795.125
1204,8766.875
1205,8728.625
1206,8734.750
1207,8777.375
1208,8768.875
1209,8741.625
1210,8753.250
1211,8726.500
1212,8719.375
1213,8725.250
1214,8689.625
1215,8686.000
1216,8690.500
1217,8677.500
1218,8648.625
1219,8621.750
1220,8555.625
1221,8488.875
1222,8367.250
1223,8210.500
1224,7949.875
1225,7562.875
1226,7029.250
1227,6470.625
1228,6007.500
1229,5803.250
1230,5909.875
1231,6323.500
1232,6894.625
1233,7470.500
1234,7929.250
1235,8239.750
1236,8441.375
1237,8541.125
1238,8591.000
1239,8611.875
1240,8614.875
1241,8653.750
1242,8663.125
1243,8640.250
1244,8556.000
1245,8387.625
1246,8180.625
1247,7960.250
1248,7738.375
1249,7641.000
1250,7689.125
1251,7832.875
1252,8035.500
1253,8249.625
1254,8461.750
1255,8592.625
1256,8662.750
1257,8731.000
1258,8738.500
1259,8710.500
1260,8649.625
1261,8561.875
1262,8407.250
1263,8225.125
1264,8105.750
1265,8122.250
1266,8239.000
1267,8371.875
1268,8484.625
1269,8531.875
1270,8502.000
1271,8455.625
1272,8401.250
1273,8435.125
1274,8516.875
1275,8578.875
1276,8625.375
1277,8673.125
1278,8681.500
1279,8656.000
1280,8627.750
1281,8619.625
1282,8600.875
1283,8604.375
1284,8641.500
1285,8684.625
1286,8771.625
1287,8841.500
1288,8869.000
1289,8862.875
1290,8927.000
1291,8943.500
1292,8910.375
1293,8892.500
1294,8870.375
1295,8815.125
1296,8783.000
1297,8753.250
1298,8709.000
1299,8678.000
1300,8683.750
1301,8737.125
1302,8806.000
1303,8901.375
1304,8966.125
1305,8995.625
1306,8988.375
1307,8927.625
1308,8856.500
1309,8807.875
1310,8757.000
1311,8750.125
1312,8797.125
1313,8876.875
1314,8946.250
1315,9043.750
1316,9117.250
1317,9128.250
1318,9128.875
1319,9130.250
1320,9105.250
1321,9073.625
1322,9032.500
1323,8988.500
1324,8983.250
1325,8974.375
1326,8969.000
1327,8957.875
1328,8951.250
1329,8972.250
1330,8962.000
1331,8935.500
1332,8913.625
1333,8900.000
1334,8883.750
1335,8842.375
1336,8834.875
1337,8813.875
1338,8807.750
1339,8775.625
1340,8764.125
1341,8763.125
1342,8744.500
1343,8697.250
1344,8637.875
1345,8551.125
1346,8442.625
1347,8300.250
1348,8154.125
1349,8064.875
1350,8056.250
1351,8117.000
1352,8224.000
1353,8337.875
1354,8395.875
1355,8439.375
1356,8452.125
1357,8391.375
1358,8310.250
1359,8167.750
1360,7873.500
1361,7478.625
1362,6953.750
1363,6461.000
1364,6150.875
1365,6153.000
1366,6456.625
1367,6901.750
1368,7366.125
1369,7770.125
1370,7999.250
1371,8128.750
1372,8170.750
1373,8186.500
1374,8137.125
1375,8114.500
1376,8084.000
1377,8038.125
1378,8009.000
1379,7970.250
1380,7928.250
1381,7917.875
1382,7919.875
1383,7900.625
1384,7914.500
1385,7930.875
1386,7933.500
1387,7961.000
1388,7983.625
1389,7968.500
1390,7976.250
1391,7931.875
1392,7878.875
1393,7816.500
1394,7754.500
1395,7740.000
1396,7745.250
1397,7752.125
1398,7764.625
1399,7792.875
1400,7815.375
1401,7851.875
1402,7866.500
1403,7922.250
1404,7969.250
1405,7974.500
1406,7980.875
1407,7942.500
1408,7895.375
1409,7823.250
1410,7814.375
1411,7806.250
1412,7823.250
1413,7830.375
1414,7827.250
1415,7865.875
1416,7919.250
1417,7999.500
1418,8051.125
1419,8108.500
1420,8130.500
1421,8156.000
1422,8187.125
1423,8168.125
1424,8157.875
1425,8142.125
1426,8143.750
1427,8139.375
1428,8158.500
1429,8159.625
1430,8174.125
1431,8219.250
1432,8220.000
1433,8210.125
1434,8234.625
1435,8253.125
1436,8287.000
1437,8316.750
1438,8323.125
1439,8350.500
1440,8349.125
1441,8340.500
1442,8330.875
1443,8347.250
1444,8322.875
1445,8326.625
1446,8336.875
1447,8346.500
1448,8319.375
1449,8329.500
1450,8338.375
1451,8318.125
1452,8277.625
1453,8268.750
1454,8281.875
1455,8260.000
1456,8241.125
1457,8256.500
1458,8301.375
1459,8371.625
1460,8405.750
1461,8457.375
1462,8506.125
1463,8514.625
1464,8535.750
1465,8505.750
1466,8467.000
1467,8434.625
1468,8392.000
1469,8351.625
1470,8307.000
1471,8308.375
1472,8378.375
1473,8402.750
1474,8430.500
1475,8467.875
1476,8507.875
1477,8540.625
1478,8624.625
1479,8633.250
1480,8601.250
1481,8563.500
1482,8571.000
1483,8535.500
1484,8510.625
1485,8496.000
1486,8478.375
1487,8503.125
1488,8504.375
1489,8488.000
1490,8501.250
1491,8507.875
1492,8465.625
1493,8445.500
1494,8431.125
1495,8392.000
1496,8386.000
1497,8322.375
1498,8294.875
1499,8268.750
1500,8229.500
1501,8166.625
1502,8066.500
1503,7893.000
1504,7580.625
1505,7231.625
1506,6995.625
1507,6958.250
1508,7088.125
1509,7327.250
1510,7625.250
1511,7848.125
1512,8056.500
1513,8155.000
1514,8175.875
1515,8182.500
1516,8190.250
1517,8145.500
1518,8114.125
1519,8065.500
1520,8020.000
1521,7948.625
1522,7950.375
1523,7989.000
1524,8023.250
1525,8055.875
1526,8099.375
1527,8164.625
1528,8260.125
1529,8339.375
